title,price,specs,rating 
JIVI N201 Selfie,₹699,"0.032 MB RAM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.7
"Micromax Selfie 2 (Matte Black, 32 GB)","₹7,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Polymer Battery
MT6737 Processor
",3.8
Ssky S9007 Combo of Three Mobiles,"₹3,086","32 MB RAM | 32 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1200 mAh Battery
",3.7
Rocktel W9,₹559,"10 MB RAM | 10 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.2
JIVI N201 Selfie,₹699,"0.032 MB RAM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.7
JIVI N201 Selfie,₹709,"0.032 MB RAM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.7
JIVI N201 Selfie,₹739,"0.032 MB RAM | Expandable Upto 8 GB
2.4 inch QVGA Display
1.3MP Rear Camera | 0.3MP Front Camera
800 mAh Battery
",3.7
"Lephone Dazen 6A (Black, 16 GB)","₹6,990","2 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5.7 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Battery
",3.7
"LG Spirit 4G LTE (Black Titan, 8 GB)","₹5,280","1 GB RAM | 8 GB ROM |
4.7 inch HD Display
8MP Rear Camera | 1.3MP Front Camera
2100 mAh Battery
",3.8
Ssky S9007 Combo of Three Mobiles,"₹3,086","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
1.3MP Rear Camera
1200 mAh Battery
",3.7
I Kall K3312 Combo,"₹1,399","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3
Ssky S100,₹949,"32 MB RAM | 35 MB ROM |
2.4 inch Display
1.3MP Rear Camera
2800 mAh Battery
",3
M-tech V10,"₹1,015","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera | 0MP Front Camera
1600 mAh Battery
NA Processor
",3
Gfive U229,₹652,"Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
2200 mAh Battery
",3.5
Ssky S100,₹949,"32 MB RAM | 35 MB ROM |
2.4 inch Display
1.3MP Rear Camera
2800 mAh Battery
",3
Ssky S70,"₹1,179","32 MB RAM | 256 MB ROM |
2.8 inch Display
2MP Rear Camera
1850 mAh Battery
",4
M-tech V10,"₹1,015","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera | 0MP Front Camera
1600 mAh Battery
NA Processor
",3
Ssky N230 Power Combo of Two Mobiles,"₹2,326","64 MB RAM | 64 MB ROM |
2.4 inch QVGA Display
2MP Rear Camera
3000 mAh Battery
",4
M-tech L33,₹849,"512 KB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.9
JIVI N201,₹848,"260 MB RAM | 30 KB ROM | Expandable Upto 8 GB
2.4 inch NA Display
2MP Rear Camera
1500 mAh Battery
",3.2
"Intex Aqua Crystal Plus (Black, 16 GB)","₹4,799","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
2100 mAh Li-Polymer Battery
Mediatek MT6737 Quad Core 1.25GHz Processor
",3.6
Gfive U229 Combo of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.7
GLX U505,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.4
Zen M90,"₹1,100","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
1.3MP Rear Camera
1800 mAh Battery
",4.7
Gfive U229 Combo of Two Mobile,"₹1,119","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.7
Nokia 130,"₹1,599","4 MB RAM | 8 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1020 mAh Battery
",4.2
"Apple iPhone 8 (PRODUCT)RED (Red, 256 GB)","₹74,999","256 GB ROM |
4.7 inch Retina HD Display
12MP Rear Camera | 7MP Front Camera
lithium-ion Battery
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
",4.7
Poya Prime,₹649,"10 MB RAM | 10 KB ROM | Expandable Upto 8 MB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
"Micromax Canvas Infinity Life (Jet Black, 16 GB)","₹7,190","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.45 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
2500 mAh Battery
MediaTek MT6737 Cortex-A53 64-bit Processor
",4.1
Ssky S700,₹949,"32 MB RAM | 256 MB ROM |
2.4 inch Display
2MP Rear Camera
1800 mAh Battery
",4
Megus Eco,₹969,"32 MB RAM | 32 MB ROM |
1.77 inch Display
0.3MP Rear Camera
800 mAh Battery
",4
Gfive U229,₹652,"Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
2200 mAh Battery
",3.5
Nokia 130,"₹1,599","4 MB RAM | 8 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1020 mAh Battery
",4.2
Poya Vogue,₹689,"10 MB RAM | 10 KB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.9
"HTC U ULtra (Sapphire Blue, 64 GB)","₹27,390","4 GB RAM | 64 GB ROM |
5.7 inch Display
12MP Rear Camera | 16MP Front Camera
3000 mAh Battery
",4
Chilli K130 SPINNER,₹825,"32 MB RAM | 32 MB ROM |
1.44 inch Display
300 mAh Battery
",3.7
JIVI N300,"₹1,188","250 MB RAM | 30 MB ROM | Expandable Upto 8 GB
2.9 inch NA Display
2MP Rear Camera
1800 mAh Battery
",3.2
Poya P5,₹689,"10 MB RAM | 10 MB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.9
Aqua TURBO,"₹1,032","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Quarter QVGA Display
0.08MP Rear Camera
2000 mAh Battery
",3.1
Micromax X556,₹730,"10 MB ROM | Expandable Upto 8 GB
1.8 inch VGA Display
0.3MP Rear Camera
800 mAh Battery
",3.4
JIVI X30,₹699,"32 MB RAM | 32 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
800 mAh Battery
",4.4
Mafe Nemo Combo of Two Mobiles,"₹1,419","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.7
Ssky S100 Combo Mobiles,"₹2,212","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
1.3MP Rear Camera
2800 mAh Battery
",3.7
Gfive Z18,"₹1,115","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1200 mAh Battery
",3.3
Gfive Z18,"₹1,115","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1200 mAh Battery
",3.3
Aqua TURBO,"₹1,032","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Quarter QVGA Display
0.08MP Rear Camera
2000 mAh Battery
",3.1
Kechaoda K55 Ultra Slim,₹818,"100 MB RAM | 250 MB ROM |
1.44 inch Display
400 mAh Battery
",3.9
MTR MT310,₹599,"64 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",4.3
MU M-230I,"₹1,070","64 MB RAM | 32 MB ROM |
2.4 inch Display
1.3MP Rear Camera
1800 mAh Battery
",4.2
"Asus Zenfone 2 Laser (Black, 16 GB)","₹14,399","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.5 inch HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Li-Polymer Battery
Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor
",4.2
Poya Prime,₹649,"10 MB RAM | 10 KB ROM | Expandable Upto 8 MB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
"Mafe Shine M820 (White, 16 GB)","₹5,489","2 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5 inch HD Display
8MP Rear Camera
2500 mAh Battery
",3.7
GreenBerry GB 3310,₹639,"256 MB RAM | 256 MB ROM | Expandable Upto 8 GB
1.8 inch quarter HD Display
2MP Rear Camera
1000 mAh Battery
",3.3
Kechaoda K28,"₹1,020","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1700 mAh Battery
",3.5
Mido 1616,₹599,"10 MB RAM | 10 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.9
"OPPO Rohit Sharma Limited Edition (Black, 64 GB)","₹21,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.23 inch FHD+ Display
16MP Rear Camera | 25MP Front Camera
3400 mAh Battery
MTK P60 Octa Core 2.0 GHz Processor
",4.3
Lemon Lemo 210,₹799,"1 MB RAM | 1 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1000 mAh Battery
",4
Poya Vogue,₹689,"10 RAM | 10 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
Poya Prime,₹689,"10 MB RAM | 10 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
"Nokia 3 (Silver White, 16 GB)","₹8,580","2 GB RAM | 16 GB ROM | Expandable Upto 128
5 inch HD Display
8MP Rear Camera | 8MP Front Camera
2630 mAh Battery
MTK 6737 Processor
",3.9
Micromax X706,"₹1,389","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1200 mAh Battery
",3.6
I Kall K99 Combo Of Two Mobile,₹999,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.3
Karbonn K-Phone 1,"₹1,249","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
1.3MP Rear Camera
1400 mAh Battery
",3.8
GLX U505,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.4
Poya Vogue,₹689,"10 MB RAM | 10 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.9
GLX U505,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.4
"Samsung Galaxy S9 (Lilac Purple, 64 GB)","₹57,900","4 GB RAM | 64 GB ROM | Expandable Upto 400 GB
5.8 inch Quad HD+ Display
12MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 9810 Processor
",4.6
Mtech G9,"₹1,014","Expandable Upto 8 GB
2.4 inch QVGA Display
0.08MP Rear Camera
1700 mAh Battery
",3.3
Gfive WP89,"₹1,039","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
2.4 inch QVGA Display
0.3MP Rear Camera
2200 mAh Battery
",3.7
Poya Vogue,₹689,"10 MB RAM | 10 KB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.9
"Apple iPhone 7 Plus (Silver, 128 GB)","₹66,999","128 GB ROM |
5.5 inch Retina HD Display
12MP + 12MP Dual Rear Camera | 7MP Front Camera
Li-Ion Battery
Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor
",4.5
"Nokia 3 (Matte Black, 16 GB)",None,"2 GB RAM | 16 GB ROM | Expandable Upto 128
5 inch HD Display
8MP Rear Camera | 8MP Front Camera
2630 mAh Battery
MTK 6737 Processor
",3.9
"I Kall K3 Volte (Black, 8 GB)","₹3,899","1 GB RAM | 8 GB ROM |
5 inch Display
5MP Rear Camera
2200 mAh Battery
",3.1
"LYF C459 (Black, 8 GB)","₹3,999","1 GB RAM | 8 GB ROM | Expandable Upto 128 GB
4.5 inch FWVGA Display
5MP Rear Camera | 2MP Front Camera
2000 mAh Lithium-ion Battery
MSM 8909 Processor
",3.5
Mtech G9,"₹1,014","32 MB RAM | Expandable Upto 8 MB
2.4 inch QVGA Display
0.08MP Rear Camera | 0MP Front Camera
1700 mAh Battery
NA Processor
",4.2
Aqua J3,₹599,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.08MP Rear Camera
800 mAh Battery
",3.7
Ssky K2 Ice,₹799,"32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1050 mAh Battery
",3.5
Hicell C9 Metro Combo of Two Mobiles,₹979,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.2
Aqua J3,₹599,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.08MP Rear Camera
800 mAh Battery
",3.7
"I Kall K3 Volte (Gold, 8 GB)","₹3,899","1 GB RAM | 8 GB ROM |
5 inch Display
5MP Rear Camera
2200 mAh Battery
",3.1
Aqua J3,₹599,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.08MP Rear Camera
800 mAh Battery
",3.7
Trio T6XL,₹999,"32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
1.3MP Rear Camera
1800 mAh Battery
",3.5
Mafe Nemo Combo of Two Mobiles,"₹1,419","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.5
Ssky N230 Power Combo of Two Mobiles,"₹2,326","64 MB RAM | 64 MB ROM |
2.4 inch QVGA Display
2MP Rear Camera
3000 mAh Battery
",3.5
Kechaoda K55 Ultra Slim,₹799,"100 MB RAM | 250 MB ROM |
1.44 inch Display
400 mAh Battery
",3.9
Kechaoda A1,₹799,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1400 mAh Battery
",4
"Moto G4 Plus (White, 16 GB)","₹9,549","2 GB RAM | 16 GB ROM |
5.5 inch Display
13MP Rear Camera
3000 mAh Battery
Qualcomm Dual Core 1.5GHz Processor
",4.1
I Kall K-301,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.7
"VIVO V5s Perfect Selfie (Crown Gold, 64 GB)","₹15,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.5 inch HD Display
13MP Rear Camera | 20MP Front Camera
3000 mAh Li-Ion Battery
MediaTek MT6750 64-bit Octa Core 1.5GHz Processor
",4.3
Ssky N230,"₹1,249","32 MB RAM | 256 MB ROM |
2.4 inch Display
2MP Rear Camera
3000 mAh Battery
",3.5
Kechaoda A1,₹799,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1400 mAh Battery
",4
I Kall K-301,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.7
I Kall K12,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.3
"VIVO Y69 (Gold, 32 GB)","₹12,390","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch HD Display
13MP Rear Camera | 16MP Front Camera
3000 mAh Battery
Mediatek MT6750 Octa Core 1.5GHz Processor
Fingerprint Sensor
Android Nougat 7.0
Face Beauty Mode with Moonlight Selfie
Face Access
",4.3
Gfive N9,₹629,"32 MB RAM | 16 MB ROM | Expandable Upto 16 GB
1.8 inch Display
0.3MP Rear Camera
950 mAh Battery
",3.4
Mafe Nemo Combo of Two Mobiles,"₹1,419","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.6
Trio T6*,₹799,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
1.3MP Rear Camera
1000 mAh Battery
",3.3
I Kall K-130,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.5
"Panasonic Eluga Ray 500 (Champagne Gold, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.0 inch HD Display
13MP + 8MP Dual Rear Camera | 5MP Front Camera
4000 mAh Li-ion Polymer Battery
Mediatek MTK6737 1.25GHz Processor
Rear Flash
Fingerprint Sensor
Android Nougat 7 | Stock Android Version
",3.5
Forme W1+,₹999,"2.4 inch Display
0.3MP Rear Camera
1500 mAh Battery
",3.5
"VIVO V7 (Matte Black, 32 GB)","₹16,990","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch HD Display
16MP Rear Camera | 24MP Front Camera
3000 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
FullView (18:9) Display
Android Nougat 7.1
Fingerprint Sensor
Dedicated SD Card Slot
",4.3
Kechaoda K116,"₹1,049","256 MB RAM | 32 GB ROM |
1.44 inch Display
400 mAh Battery
0 0 0 0 Processor Processor
",3.8
"VIVO V7 (Gold, 32 GB)","₹16,990","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch HD Display
16MP Rear Camera | 24MP Front Camera
3000 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
FullView (18:9) Display
Android Nougat 7.1
Fingerprint Sensor
Dedicated SD Card Slot
",4.3
Kechaoda K116,"₹1,100","256 MB RAM | 256 MB ROM |
1.44 inch Display
850 mAh Battery
0 0 0 0 Processor Processor
",3.8
Micromax X751,₹943,"32 MB RAM | 32 MB ROM |
2.4 inch Display
0.08MP Rear Camera
800 mAh Battery
",4
I Kall K-301,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.7
"Apple iPhone 7 Plus (Black, 128 GB)","₹66,999","128 GB ROM |
5.5 inch Retina HD Display
12MP + 12MP Dual Rear Camera | 7MP Front Camera
Li-Ion Battery
Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor
",4.6
Ssky S6i Cloud,"₹1,049","32 MB RAM | 35 MB ROM |
2.4 inch Display
2.0MP Rear Camera
2200 mAh Battery
",4
"Karbonn Aura Power 4G (Gold/Champagne, 8 GB)","₹4,394","1 GB RAM | 8 GB ROM |
5 inch Display
5MP Rear Camera
4000 mAh Battery
",3.4
Karbonn K490+,₹979,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1800 mAh Battery
",3.6
I Kall K130 Combo of Two Mobile,"₹1,099","32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.5
Gfive Plus,₹639,"32 KB ROM |
1.8 inch QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.7
Snexian Guru 310 Combo of Two Mobiles,"₹1,089","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",4
Aqua Pearl Max,"₹1,203","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.8 inch Display
1.3MP Rear Camera
3600 mAh Battery
",3.5
TYMES Y5000 Mobile Cum Powerbank,"₹1,199","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.77 inch QVGA Display
1.3MP Rear Camera
5000 mAh Battery
",3.5
Mymax M42 Combo of Three Mobiles,"₹1,499","32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1000 mAh Battery
",3.6
"Sony Xperia L2 Dual (Gold, 32 GB)","₹14,990","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch HD Display
13MP Rear Camera | 8MP Front Camera
3300 mAh Battery
MT6737T Processor
",3.8
Ssky S6i Cloud,"₹1,111","32 MB RAM | 65 MB ROM |
2.4 inch Display
2.0MP Rear Camera
2200 mAh Battery
",4
Gfive Z15,₹740,"Expandable Upto 16 GB
2.4 inch Display
0.3MP Rear Camera
1800 mAh Battery
",3.5
TYMES Y5000 Mobile Cum Powerbank,"₹1,199","32 MB RAM | 64 MB ROM |
1.77 inch QVGA Display
1.3MP Rear Camera
5000 mAh Battery
",3.5
Mymax M42 Combo of Three Mobiles,"₹1,499","32 MB RAM | 32 MB ROM |
1.8 inch Display
1.3MP Rear Camera
1000 mAh Battery
",3.3
"Apple iPhone 7 (Gold, 32 GB)","₹49,999","32 GB ROM |
4.7 inch Retina HD Display
12MP Rear Camera | 7MP Front Camera
Li-Ion Battery
Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor
",4.5
"Lava Z50 (Black, 8 GB)","₹4,399","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
4.5 inch FWVGA Display
5MP Rear Camera | 5MP Front Camera
2000 mAh Battery
Expandable Up to 64 GB
Android Oreo (Go Edition)
",3.7
"Panasonic Eluga Ray (Space Grey, 16 GB)","₹7,999","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
4000 mAh Li-ion Polymer Battery
Mediatek MT6737 Quad Core 1.3GHz Processor
",3.8
Mafe Nemo Combo of Two Mobiles,"₹1,419","32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.3
Aqua Pearl Max,"₹1,203","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.8 inch Display
1.3MP Rear Camera
3600 mAh Battery
",3.5
Kara Sports,₹729,"10 MB RAM | 10 MB ROM | Expandable Upto 32 GB
1.8 inch Display
1.3MP Rear Camera | 0.3MP Front Camera
1350 mAh Battery
",4
"Coolpad Note 5 (Space Grey, 32 GB)","₹9,649","4 GB RAM | 32 GB ROM | Expandable Upto 64 GB
5.5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
4010 mAh Battery
ARM MSM8952 Snapdragon 617 ARM Cortex A53 Octa Core 1.5GHz Processor
",3.9
Micromax X610,₹999,"256 MB RAM | 12 MB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1200 mAh Battery
",3.7
"HTC U11+ (Amazing Silver, 128 GB)","₹56,990","6 GB RAM | 128 GB ROM | Expandable Upto 2 TB
6 inch Quad HD+ Display
12MP Rear Camera | 8MP Front Camera
3930 mAh Li-ion Polymer Battery
Qualcomm Snapdragon 835 Processor
Super LCD 6, Corning Gorilla Glass 5
IP68 Splash & Dust-Proof
Android 8.0 Oreo with HTC Sense
Edge Sense, HTC Sense AI & HTC USonic Sound
",4.7
M-tech Snap,"₹1,079","32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
0.3MP Rear Camera | 0.3MP Front Camera
1950 mAh Battery
",3.3
I Kall K71 Combo of Two Mobile,₹819,"32 MB RAM | 64 MB ROM |
1.4 inch Display
1000 mAh Battery
",3.2
"Karbonn A40 Indian (Black, 8 GB)","₹2,698","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch Display
2MP Rear Camera | 0.3MP Front Camera
1400 mAh Battery
Mediatek Processor
",3.6
"Apple iPhone X (Space Gray, 256 GB)","₹101,999","256 GB ROM |
5.8 inch Super Retina HD Display
12MP + 12MP Dual Rear Camera | 7MP Front Camera
lithium-ion Battery
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
",4.6
I Kall K3310 Combo Of Two Mobile,"₹1,099","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.7
"Karbonn A40 Indian (Champagne, 8 GB)","₹2,679","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch Display
2MP Rear Camera | 0.3MP Front Camera
1400 mAh Battery
Mediatek Processor
",3.6
"Lenovo Vibe K5 Plus (Gold, 16 GB)","₹7,999","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
2750 mAh Li-Ion Polymer Battery
Qualcomm Snapdragon 616 Octa Core 1.5GHz Processor
",3.9
Samsung B351E/Metro 350,"₹2,800","32 MB RAM | 0 MB ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
2MP Rear Camera
1200 mAh Battery
",4.1
Peace P4,₹624,"64 MB RAM | 256 MB ROM |
1.8 inch Display
0.3MP Rear Camera
850 mAh Battery
",3.5
Trio T4 Flash,₹699,"32 MB RAM | 64 MB ROM |
1.77 inch Display
1.3MP Rear Camera
1000 mAh Battery
",3.5
GLX W5,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.7
Swipe_Elite Star,"₹2,999","1 GB RAM | 16 GB ROM | Expandable Upto 32 GB
4 inch WVGA Display
5MP Rear Camera | 1.3MP Front Camera
2000 mAh Li-Ion Battery
Spreadtrum Spectrum Quad Core 1.5GHz Processor
",3.3
Swipe_Elite Star,"₹2,999","1 GB RAM | 16 GB ROM | Expandable Upto 32 GB
4 inch WVGA Display
5MP Rear Camera | 1.3MP Front Camera
2000 mAh Li-Ion Battery
Spreadtrum Spectrum Quad Core 1.5GHz Processor
",3.3
